id	text	pinyin	voice	file
p1_warehouse_review_03_e2__v004	医院有五个医生。多少个？	Yīyuàn yǒu wǔ ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v004.opus
p1_warehouse_review_03_e2__v005	医院有六个医生。多少个？	Yīyuàn yǒu liù ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v005.opus
p1_warehouse_review_03_e2__v006	医院有七个医生。多少个？	Yīyuàn yǒu qī ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v006.opus
p1_warehouse_review_03_e2__v007	医院有八个医生。多少个？	Yīyuàn yǒu bā ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v007.opus
p1_warehouse_review_03_e2__v008	医院有九个医生。多少个？	Yīyuàn yǒu jiǔ ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v008.opus
p1_warehouse_review_03_e2__v009	医院有十个医生。多少个？	Yīyuàn yǒu shí ge yīshēng. Duōshao ge?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2__v009.opus
p1_warehouse_review_03_e2_h__v000	医院，一个医生。	Yīyuàn, yí ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v000.opus
p1_warehouse_review_03_e2_h__v001	医院，二个医生。	Yīyuàn, èr ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v001.opus
p1_warehouse_review_03_e2_h__v002	医院，三个医生。	Yīyuàn, sān ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v002.opus
p1_warehouse_review_03_e2_h__v003	医院，四个医生。	Yīyuàn, sì ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v003.opus
p1_warehouse_review_03_e2_h__v004	医院，五个医生。	Yīyuàn, wǔ ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v004.opus
p1_warehouse_review_03_e2_h__v005	医院，六个医生。	Yīyuàn, liù ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v005.opus
p1_warehouse_review_03_e2_h__v006	医院，七个医生。	Yīyuàn, qī ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v006.opus
p1_warehouse_review_03_e2_h__v007	医院，八个医生。	Yīyuàn, bā ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v007.opus
p1_warehouse_review_03_e2_h__v008	医院，九个医生。	Yīyuàn, jiǔ ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v008.opus
p1_warehouse_review_03_e2_h__v009	医院，十个医生。	Yīyuàn, shí ge yīshēng.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e2_h__v009.opus
p1_warehouse_review_03_e2_r1__v000	一个医生。	yí ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v000.opus
p1_warehouse_review_03_e2_r1__v001	二个医生。	èr ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v001.opus
p1_warehouse_review_03_e2_r1__v002	三个医生。	sān ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v002.opus
p1_warehouse_review_03_e2_r1__v003	四个医生。	sì ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v003.opus
p1_warehouse_review_03_e2_r1__v004	五个医生。	wǔ ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v004.opus
p1_warehouse_review_03_e2_r1__v005	六个医生。	liù ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v005.opus
p1_warehouse_review_03_e2_r1__v006	七个医生。	qī ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v006.opus
p1_warehouse_review_03_e2_r1__v007	八个医生。	bā ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v007.opus
p1_warehouse_review_03_e2_r1__v008	九个医生。	jiǔ ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v008.opus
p1_warehouse_review_03_e2_r1__v009	十个医生。	shí ge yīshēng.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r1__v009.opus
p1_warehouse_review_03_e2_r2__v000	一个人。	yí ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v000.opus
p1_warehouse_review_03_e2_r2__v001	二个人。	èr ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v001.opus
p1_warehouse_review_03_e2_r2__v002	三个人。	sān ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v002.opus
p1_warehouse_review_03_e2_r2__v003	四个人。	sì ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v003.opus
p1_warehouse_review_03_e2_r2__v004	五个人。	wǔ ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v004.opus
p1_warehouse_review_03_e2_r2__v005	六个人。	liù ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v005.opus
p1_warehouse_review_03_e2_r2__v006	七个人。	qī ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v006.opus
p1_warehouse_review_03_e2_r2__v007	八个人。	bā ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v007.opus
p1_warehouse_review_03_e2_r2__v008	九个人。	jiǔ ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v008.opus
p1_warehouse_review_03_e2_r2__v009	十个人。	shí ge rén.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e2_r2__v009.opus
p1_warehouse_review_03_e3__v000	狗在前面。你看见了吗？再见。	Gǒu zài qiánmiàn. Nǐ kànjiàn le ma? Zàijiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3__v000.opus
p1_warehouse_review_03_e3__v001	狗在后面。你看见了吗？再见。	Gǒu zài hòumiàn. Nǐ kànjiàn le ma? Zàijiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3__v001.opus
p1_warehouse_review_03_e3__v002	狗在杯子里。你看见了吗？再见。	Gǒu zài bēizi lǐ. Nǐ kànjiàn le ma? Zàijiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3__v002.opus
p1_warehouse_review_03_e3_h__v000	狗在前面。	Gǒu zài qiánmiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3_h__v000.opus
p1_warehouse_review_03_e3_h__v001	狗在后面。	Gǒu zài hòumiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3_h__v001.opus
p1_warehouse_review_03_e3_h__v002	狗在杯子里。	Gǒu zài bēizi lǐ.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e3_h__v002.opus
p1_warehouse_review_03_e3_r1__v000	狗在前面。	Gǒu zài qiánmiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r1__v000.opus
p1_warehouse_review_03_e3_r1__v001	狗在后面。	Gǒu zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r1__v001.opus
p1_warehouse_review_03_e3_r1__v002	狗在杯子里。	Gǒu zài bēizi lǐ.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r1__v002.opus
p1_warehouse_review_03_e3_r2__v000	猫在前面。	Māo zài qiánmiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r2__v000.opus
p1_warehouse_review_03_e3_r2__v001	猫在后面。	Māo zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r2__v001.opus
p1_warehouse_review_03_e3_r2__v002	猫在杯子里。	Māo zài bēizi lǐ.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e3_r2__v002.opus
p1_warehouse_review_03_e4	医院的在前面。饭店的呢？怎么样？	Yīyuàn de zài qiánmiàn. Fàndiàn de ne? Zěnmeyàng?	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e4.opus
p1_warehouse_review_03_e4_h	饭店，后面。	Fàndiàn, hòumiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e4_h.opus
p1_warehouse_review_03_e4_r1	饭店的在后面。	Fàndiàn de zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e4_r1.opus
p1_warehouse_review_03_e4_r2	医院的在后面。	Yīyuàn de zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e4_r2.opus
p1_warehouse_review_03_e5	这个怎么做？中国的东西都去饭店。	Zhè ge zěnme zuò? Zhōngguó de dōngxi dōu qù fàndiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e5.opus
p1_warehouse_review_03_e5_h	都去饭店。	Dōu qù fàndiàn.	zh-CN-YunyangNeural	audio/phase1/p1_warehouse_review_03_e5_h.opus
p1_warehouse_review_03_e5_r1	中国的都去饭店。	Zhōngguó de dōu qù fàndiàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e5_r1.opus
p1_warehouse_review_03_e5_r2	中国的都去医院。	Zhōngguó de dōu qù yīyuàn.	zh-CN-YunxiNeural	audio/phase1/p1_warehouse_review_03_e5_r2.opus
p1_weather_lunch_01_e1	这几天天气好，上午下雨。	Zhè jǐ tiān tiānqì hǎo, shàngwǔ xiàyǔ.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e1.opus
p1_weather_lunch_01_e1_h	天不冷。上午下雨。	Tiān bù lěng. Shàngwǔ xiàyǔ.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e1_h.opus
p1_weather_lunch_01_e1_r1	上午下雨。	Shàngwǔ xiàyǔ.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e1_r1.opus
p1_weather_lunch_01_e1_r2	中午下雨。	Zhōngwǔ xiàyǔ.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e1_r2.opus
p1_weather_lunch_01_e2	天热了，请喝水。	Tiān rè le, qǐng hē shuǐ.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e2.opus
p1_weather_lunch_01_e2_h	天热了，喝水。	Tiān rè le, hē shuǐ.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e2_h.opus
p1_weather_lunch_01_e2_r1	我喝水。	Wǒ hē shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e2_r1.opus
p1_weather_lunch_01_e2_r2	我喝茶。	Wǒ hē chá.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e2_r2.opus
p1_weather_lunch_01_e3	对不起，没有水了。	Duìbuqǐ, méiyǒu shuǐ le.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e3.opus
p1_weather_lunch_01_e3_h	没有水，没关系。	Méiyǒu shuǐ, méi guānxi.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e3_h.opus
p1_weather_lunch_01_e3_r1	没关系。	Méi guānxi.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e3_r1.opus
p1_weather_lunch_01_e3_r2	对不起。	Duìbuqǐ.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e3_r2.opus
p1_weather_lunch_01_e4	今天天气很热。	Jīntiān tiānqì hěn rè.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e4.opus
p1_weather_lunch_01_e4_h	天气热。	Tiānqì rè.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e4_h.opus
p1_weather_lunch_01_e4_r1	天气很热。	Tiānqì hěn rè.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e4_r1.opus
p1_weather_lunch_01_e4_r2	天气很冷。	Tiānqì hěn lěng.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e4_r2.opus
p1_weather_lunch_01_e5	昨天我在学校学习汉语，写字。	Zuótiān wǒ zài xuéxiào xuéxí Hànyǔ, xiě zì.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e5.opus
p1_weather_lunch_01_e5_h	昨天，学习汉语。	Zuótiān, xuéxí Hànyǔ.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e5_h.opus
p1_weather_lunch_01_e5_r1	你昨天学习汉语。	Nǐ zuótiān xuéxí Hànyǔ.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e5_r1.opus
p1_weather_lunch_01_e5_r2	你昨天看电脑。	Nǐ zuótiān kàn diànnǎo.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e5_r2.opus
p1_weather_lunch_01_e6	我看电视和电影，十点睡觉。	Wǒ kàn diànshì hé diànyǐng, shí diǎn shuìjiào.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e6.opus
p1_weather_lunch_01_e6_h	十点睡觉。	Shí diǎn shuìjiào.	zh-CN-YunjianNeural	audio/phase1/p1_weather_lunch_01_e6_h.opus
p1_weather_lunch_01_e6_r1	我十点睡觉。	Wǒ shí diǎn shuìjiào.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e6_r1.opus
p1_weather_lunch_01_e6_r2	我九点睡觉。	Wǒ jiǔ diǎn shuìjiào.	zh-CN-YunxiNeural	audio/phase1/p1_weather_lunch_01_e6_r2.opus
p1_wrong_bus_01_e1	出租车在前面，飞机在后面。	Chūzūchē zài qiánmiàn, fēijī zài hòumiàn.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e1.opus
p1_wrong_bus_01_e1_r1	出租车。	Chūzūchē.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e1_r1.opus
p1_wrong_bus_01_e1_r2	飞机。	Fēijī.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e1_r2.opus
p1_wrong_bus_01_e2	上午先生来北京，中午小姐回家。	Shàngwǔ xiānsheng lái Běijīng, zhōngwǔ xiǎojiě huí jiā.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e2.opus
p1_wrong_bus_01_e2_r1	先生来。	Xiānsheng lái.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e2_r1.opus
p1_wrong_bus_01_e2_r2	小姐回。	Xiǎojiě huí.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e2_r2.opus
p1_wrong_bus_01_e3	下午，他开出租车。五分钟，她坐飞机。	Xiàwǔ, tā kāi chūzūchē. Wǔ fēnzhōng, tā zuò fēijī.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e3.opus
p1_wrong_bus_01_e3_r1	他开出租车。	Tā kāi chūzūchē.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e3_r1.opus
p1_wrong_bus_01_e3_r2	她坐飞机。	Tā zuò fēijī.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e3_r2.opus
p1_wrong_bus_01_e4	名字在上。对不起，先生叫我回。	Míngzi zài shàng. Duìbuqǐ, xiānsheng jiào wǒ huí.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e4.opus
p1_wrong_bus_01_e4_r1	对不起，我回。	Duìbuqǐ, wǒ huí.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e4_r1.opus
p1_wrong_bus_01_e4_r2	对不起，我去。	Duìbuqǐ, wǒ qù.	zh-CN-YunxiNeural	audio/phase1/p1_wrong_bus_01_e4_r2.opus
word_001	爱	ài	zh-CN-XiaoxiaoNeural	audio/phase1/word_001.opus
word_002	八	bā	zh-CN-XiaoxiaoNeural	audio/phase1/word_002.opus
word_003	爸爸	bàba	zh-CN-XiaoxiaoNeural	audio/phase1/word_003.opus
word_004	杯子	bēizi	zh-CN-XiaoxiaoNeural	audio/phase1/word_004.opus
word_005	北京	Běijīng	zh-CN-XiaoxiaoNeural	audio/phase1/word_005.opus
word_006	本	běn	zh-CN-XiaoxiaoNeural	audio/phase1/word_006.opus
word_007	不	bù	zh-CN-XiaoxiaoNeural	audio/phase1/word_007.opus
word_008	不客气	bú kèqi	zh-CN-XiaoxiaoNeural	audio/phase1/word_008.opus
word_009	菜	cài	zh-CN-XiaoxiaoNeural	audio/phase1/word_009.opus
word_010	茶	chá	zh-CN-XiaoxiaoNeural	audio/phase1/word_010.opus
word_011	吃	chī	zh-CN-XiaoxiaoNeural	audio/phase1/word_011.opus
word_012	出租车	chūzūchē	zh-CN-XiaoxiaoNeural	audio/phase1/word_012.opus
word_013	打电话	dǎ diànhuà	zh-CN-XiaoxiaoNeural	audio/phase1/word_013.opus
word_014	大	dà	zh-CN-XiaoxiaoNeural	audio/phase1/word_014.opus
word_015	的	de	zh-CN-XiaoxiaoNeural	audio/phase1/word_015.opus
word_016	点	diǎn	zh-CN-XiaoxiaoNeural	audio/phase1/word_016.opus
word_017	电脑	diànnǎo	zh-CN-XiaoxiaoNeural	audio/phase1/word_017.opus
word_018	电视	diànshì	zh-CN-XiaoxiaoNeural	audio/phase1/word_018.opus
word_019	电影	diànyǐng	zh-CN-XiaoxiaoNeural	audio/phase1/word_019.opus
word_020	东西	dōngxi	zh-CN-XiaoxiaoNeural	audio/phase1/word_020.opus
word_021	都	dōu	zh-CN-XiaoxiaoNeural	audio/phase1/word_021.opus
word_022	读	dú	zh-CN-XiaoxiaoNeural	audio/phase1/word_022.opus
word_023	对不起	duìbuqǐ	zh-CN-XiaoxiaoNeural	audio/phase1/word_023.opus
word_024	多	duō	zh-CN-XiaoxiaoNeural	audio/phase1/word_024.opus
word_025	多少	duōshao	zh-CN-XiaoxiaoNeural	audio/phase1/word_025.opus
word_026	儿子	érzi	zh-CN-XiaoxiaoNeural	audio/phase1/word_026.opus
word_027	二	èr	zh-CN-XiaoxiaoNeural	audio/phase1/word_027.opus
word_028	饭店	fàndiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_028.opus
word_029	飞机	fēijī	zh-CN-XiaoxiaoNeural	audio/phase1/word_029.opus
word_030	分钟	fēnzhōng	zh-CN-XiaoxiaoNeural	audio/phase1/word_030.opus
word_031	高兴	gāoxìng	zh-CN-XiaoxiaoNeural	audio/phase1/word_031.opus
word_032	个	gè	zh-CN-XiaoxiaoNeural	audio/phase1/word_032.opus
word_033	工作	gōngzuò	zh-CN-XiaoxiaoNeural	audio/phase1/word_033.opus
word_034	狗	gǒu	zh-CN-XiaoxiaoNeural	audio/phase1/word_034.opus
word_035	汉语	Hànyǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_035.opus
word_036	好	hǎo	zh-CN-XiaoxiaoNeural	audio/phase1/word_036.opus
word_037	喝	hē	zh-CN-XiaoxiaoNeural	audio/phase1/word_037.opus
word_038	和	hé	zh-CN-XiaoxiaoNeural	audio/phase1/word_038.opus
word_039	很	hěn	zh-CN-XiaoxiaoNeural	audio/phase1/word_039.opus
word_040	后面	hòumiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_040.opus
word_041	回	huí	zh-CN-XiaoxiaoNeural	audio/phase1/word_041.opus
word_042	会	huì	zh-CN-XiaoxiaoNeural	audio/phase1/word_042.opus
word_043	火车站	huǒchēzhàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_043.opus
word_044	几	jǐ	zh-CN-XiaoxiaoNeural	audio/phase1/word_044.opus
word_045	家	jiā	zh-CN-XiaoxiaoNeural	audio/phase1/word_045.opus
word_046	叫	jiào	zh-CN-XiaoxiaoNeural	audio/phase1/word_046.opus
word_047	她	tā	zh-CN-XiaoxiaoNeural	audio/phase1/word_047.opus
word_048	今天	jīntiān	zh-CN-XiaoxiaoNeural	audio/phase1/word_048.opus
word_049	九	jiǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_049.opus
word_050	开	kāi	zh-CN-XiaoxiaoNeural	audio/phase1/word_050.opus
word_051	看	kàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_051.opus
word_052	看见	kànjiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_052.opus
word_053	块	kuài	zh-CN-XiaoxiaoNeural	audio/phase1/word_053.opus
word_054	来	lái	zh-CN-XiaoxiaoNeural	audio/phase1/word_054.opus
word_055	老师	lǎoshī	zh-CN-XiaoxiaoNeural	audio/phase1/word_055.opus
word_056	了	le	zh-CN-XiaoxiaoNeural	audio/phase1/word_056.opus
word_057	冷	lěng	zh-CN-XiaoxiaoNeural	audio/phase1/word_057.opus
word_058	里	lǐ	zh-CN-XiaoxiaoNeural	audio/phase1/word_058.opus
word_059	六	liù	zh-CN-XiaoxiaoNeural	audio/phase1/word_059.opus
word_060	妈妈	māma	zh-CN-XiaoxiaoNeural	audio/phase1/word_060.opus
word_061	吗	ma	zh-CN-XiaoxiaoNeural	audio/phase1/word_061.opus
word_062	买	mǎi	zh-CN-XiaoxiaoNeural	audio/phase1/word_062.opus
word_063	猫	māo	zh-CN-XiaoxiaoNeural	audio/phase1/word_063.opus
word_064	没关系	méi guānxi	zh-CN-XiaoxiaoNeural	audio/phase1/word_064.opus
word_065	没有	méiyǒu	zh-CN-XiaoxiaoNeural	audio/phase1/word_065.opus
word_066	米饭	mǐfàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_066.opus
word_067	明天	míngtiān	zh-CN-XiaoxiaoNeural	audio/phase1/word_067.opus
word_068	名字	míngzi	zh-CN-XiaoxiaoNeural	audio/phase1/word_068.opus
word_069	哪儿	nǎr	zh-CN-XiaoxiaoNeural	audio/phase1/word_069.opus
word_070	那	nà	zh-CN-XiaoxiaoNeural	audio/phase1/word_070.opus
word_071	呢	ne	zh-CN-XiaoxiaoNeural	audio/phase1/word_071.opus
word_072	能	néng	zh-CN-XiaoxiaoNeural	audio/phase1/word_072.opus
word_073	你	nǐ	zh-CN-XiaoxiaoNeural	audio/phase1/word_073.opus
word_074	年	nián	zh-CN-XiaoxiaoNeural	audio/phase1/word_074.opus
word_075	女儿	nǚ'ér	zh-CN-XiaoxiaoNeural	audio/phase1/word_075.opus
word_076	朋友	péngyou	zh-CN-XiaoxiaoNeural	audio/phase1/word_076.opus
word_077	漂亮	piàoliang	zh-CN-XiaoxiaoNeural	audio/phase1/word_077.opus
word_078	苹果	píngguǒ	zh-CN-XiaoxiaoNeural	audio/phase1/word_078.opus
word_079	七	qī	zh-CN-XiaoxiaoNeural	audio/phase1/word_079.opus
word_080	前面	qiánmiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_080.opus
word_081	钱	qián	zh-CN-XiaoxiaoNeural	audio/phase1/word_081.opus
word_082	请	qǐng	zh-CN-XiaoxiaoNeural	audio/phase1/word_082.opus
word_083	去	qù	zh-CN-XiaoxiaoNeural	audio/phase1/word_083.opus
word_084	热	rè	zh-CN-XiaoxiaoNeural	audio/phase1/word_084.opus
word_085	人	rén	zh-CN-XiaoxiaoNeural	audio/phase1/word_085.opus
word_086	认识	rènshi	zh-CN-XiaoxiaoNeural	audio/phase1/word_086.opus
word_087	日	rì	zh-CN-XiaoxiaoNeural	audio/phase1/word_087.opus
word_088	三	sān	zh-CN-XiaoxiaoNeural	audio/phase1/word_088.opus
word_089	商店	shāngdiàn	zh-CN-XiaoxiaoNeural	audio/phase1/word_089.opus
word_090	上	shàng	zh-CN-XiaoxiaoNeural	audio/phase1/word_090.opus
word_091	上午	shàngwǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_091.opus
word_092	少	shǎo	zh-CN-XiaoxiaoNeural	audio/phase1/word_092.opus
word_093	谁	shéi	zh-CN-XiaoxiaoNeural	audio/phase1/word_093.opus
word_094	什么	shénme	zh-CN-XiaoxiaoNeural	audio/phase1/word_094.opus
word_095	十	shí	zh-CN-XiaoxiaoNeural	audio/phase1/word_095.opus
word_096	时候	shíhou	zh-CN-XiaoxiaoNeural	audio/phase1/word_096.opus
word_097	是	shì	zh-CN-XiaoxiaoNeural	audio/phase1/word_097.opus
word_098	书	shū	zh-CN-XiaoxiaoNeural	audio/phase1/word_098.opus
word_099	水	shuǐ	zh-CN-XiaoxiaoNeural	audio/phase1/word_099.opus
word_100	水果	shuǐguǒ	zh-CN-XiaoxiaoNeural	audio/phase1/word_100.opus
word_101	睡觉	shuìjiào	zh-CN-XiaoxiaoNeural	audio/phase1/word_101.opus
word_102	说话	shuōhuà	zh-CN-XiaoxiaoNeural	audio/phase1/word_102.opus
word_103	四	sì	zh-CN-XiaoxiaoNeural	audio/phase1/word_103.opus
word_104	岁	suì	zh-CN-XiaoxiaoNeural	audio/phase1/word_104.opus
word_105	他	tā	zh-CN-XiaoxiaoNeural	audio/phase1/word_105.opus
word_106	太	tài	zh-CN-XiaoxiaoNeural	audio/phase1/word_106.opus
word_107	天	tiān	zh-CN-XiaoxiaoNeural	audio/phase1/word_107.opus
word_108	天气	tiānqì	zh-CN-XiaoxiaoNeural	audio/phase1/word_108.opus
word_109	听	tīng	zh-CN-XiaoxiaoNeural	audio/phase1/word_109.opus
word_110	同学	tóngxué	zh-CN-XiaoxiaoNeural	audio/phase1/word_110.opus
word_111	喂	wèi	zh-CN-XiaoxiaoNeural	audio/phase1/word_111.opus
word_112	我	wǒ	zh-CN-XiaoxiaoNeural	audio/phase1/word_112.opus
word_113	我们	wǒmen	zh-CN-XiaoxiaoNeural	audio/phase1/word_113.opus
word_114	五	wǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_114.opus
word_115	喜欢	xǐhuan	zh-CN-XiaoxiaoNeural	audio/phase1/word_115.opus
word_116	下	xià	zh-CN-XiaoxiaoNeural	audio/phase1/word_116.opus
word_117	下午	xiàwǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_117.opus
word_118	下雨	xiàyǔ	zh-CN-XiaoxiaoNeural	audio/phase1/word_118.opus
word_119	先生	xiānsheng	zh-CN-XiaoxiaoNeural	audio/phase1/word_119.opus
word_120	现在	xiànzài	zh-CN-XiaoxiaoNeural	audio/phase1/word_120.opus
word_121	想	xiǎng	zh-CN-XiaoxiaoNeural	audio/phase1/word_121.opus
word_122	小	xiǎo	zh-CN-XiaoxiaoNeural	audio/phase1/word_122.opus
word_123	小姐	xiǎojiě	zh-CN-XiaoxiaoNeural	audio/phase1/word_123.opus
word_124	些	xiē	zh-CN-XiaoxiaoNeural	audio/phase1/word_124.opus
word_125	写	xiě	zh-CN-XiaoxiaoNeural	audio/phase1/word_125.opus
word_126	谢谢	xièxie	zh-CN-XiaoxiaoNeural	audio/phase1/word_126.opus
word_127	星期	xīngqī	zh-CN-XiaoxiaoNeural	audio/phase1/word_127.opus
word_128	学生	xuésheng	zh-CN-XiaoxiaoNeural	audio/phase1/word_128.opus
word_129	学习	xuéxí	zh-CN-XiaoxiaoNeural	audio/phase1/word_129.opus
word_130	学校	xuéxiào	zh-CN-XiaoxiaoNeural	audio/phase1/word_130.opus
word_131	一	yī	zh-CN-XiaoxiaoNeural	audio/phase1/word_131.opus
